"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","listing-card--owner-info__name","he-lazy-image src 2","img-wrp href 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-uskudar-kuleli-kiralik/daire/139012-757","36","92.500","24-12-2025","Kiralık Daire","2 +
                          1","130 m²","25
                        Yaşında","Bahçe Katı","Çengelköy 'de Boğaz Manzaralı 2+1 Bahçe Katı Kiralık Daire","İstanbul / Üsküdar / Kuleli Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-ani-139012","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Anı","Benan
          Cevher","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-ani-139012","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/101613-2511","21","25.000","05-01-2026","Kiralık Daire","1 +
                          1","45 m²","6
                        Yaşında","Yüksek Giriş","Tuncay'danmerkezi Konumda Yeni Bina 1+1 Ful Eşyalı Daire","İstanbul / Kağıthane / Harmantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/tuncay-insaat-gayrimenkul-101613","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Tuncay İnşaat Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-halide-edip-adivar-kiralik/daire/15321-3542","10","40.000","13-12-2025","Kiralık Daire","Stüdyo","40 m²","4
                        Yaşında","1. Kat","Ünal Gayrımenkulden Yeni Binada Kiralık Daire Kapalı Otoparklı","İstanbul / Şişli / Halide Edip Adıvar Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-pendik-kaynarca-kiralik/daire/4196-2884","22","40.000","29-01-2026","Kiralık Daire","3 +
                          2","230 m²","31
                        Yaşında","3. Kat","Kaynarca'da Marmaray'a Yakın Deniz Manzaralı Dubleks Daire","İstanbul / Pendik / Kaynarca Mah.","https://www.hepsiemlak.com/emlak-ofisi/kahraman-emlak-4196","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kahraman Emlak","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sile-balibey-kiralik/daire/161343-36","11","38.000","27-01-2026","Kiralık Daire","3 +
                          1","95 m²","6
                        Yaşında","Bahçe Katı","Şile Momentum Gayrimenkul'den 9 Aylık Kiralık Eşyalı 3+1 Daire","İstanbul / Şile / Balibey Mah.","https://www.hepsiemlak.com/emlak-ofisi/sile-momentum-gayrimenkul-161343","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Şile Momentum Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-fatih-molla-gurani-kiralik/daire/0-45830742","3","20.000","28-12-2025","Kiralık Daire","1 +
                          1","120 m²","30
                        Yaşında","Yüksek Giriş","Nişanca Mahallesi Kiralık Daire","İstanbul / Fatih / Molla Gürani Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-adalar-heybeliada-kiralik/daire/0-45228039","3","40.000","11-02-2026","Kiralık Daire","1 +
                          1","75 m²","35
                        Yaşında","Bahçe Katı","Heybeliada’da 1+1 Önü Açık Manzaralı Daire Sahibinden Kiralık","İstanbul / Adalar / Heybeliada Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-ulus-kiralik/daire/6485-6436","19","40.000","14-02-2026","Kiralık Daire","2 +
                          0","120 m²","39
                        Yaşında","3. Kat","Ulus Parkına Komşu Merkezi Lokasyon Çatı Dubleksi 2+1 Kiralık","İstanbul / Beşiktaş / Ulus Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-pendik-guzelyali-kiralik/daire/125247-213","19","23.000","23-01-2026","Kiralık Daire","2 +
                          1","120 m²","16
                        Yaşında","5. Kat","Güzelyalı Da 2+1 Geniş Ara Kat","İstanbul / Pendik / Güzelyalı Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-fatih-aksaray-kiralik/daire/56628-1437","19","40.000","17-12-2025","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","1. Kat","Aksaray Mahallesinde Yeni Binada 1.Kat 75m2 2+1 Kiralık Daire","İstanbul / Fatih / Aksaray Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kuloglu-kiralik/daire/117700-475","12","50.000","21-02-2026","Kiralık Daire","1 +
                          1","75 m²","35
                        Yaşında","5. Kat","Cihangir Kuloğlu Mahallesinde 1+1 Full Eşyalı Teraslı 5.Kat Daire.","İstanbul / Beyoğlu / Kuloğlu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/residence/27431-8440","17","75.000","20-01-2026","Kiralık Residence","1 +
                          1","65 m²","16
                        Yaşında","5. Kat","Suadiyede Bağdat Sahil Arası Ultra Lüx Full Mobilyalı Daire","İstanbul / Kadıköy / Suadiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-sonuc-27431","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Sonuç","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-cihannuma-kiralik/daire/47521-2428","7","50.000","22-02-2026","Kiralık Daire","2 +
                          1","90 m²","8
                        Yaşında","2. Kat","Beşiktaş Ta 2+1 Yeni Binada   Fırsat Kiralık","İstanbul / Beşiktaş / Cihannüma Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/118239-13142","37","18.100","04-03-2026","Kiralık Daire","2 +
                          1","80 m²","29
                        Yaşında","Bahçe Katı","2+1,  Öğrenci - Bekara,  Aile,  4.Levent Metroya(m2)  Yürüme 15dk,","İstanbul / Kağıthane / Sultan Selim Mah.","https://www.hepsiemlak.com/emlak-ofisi/adige-insaat-gayrimenkul-118239","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Adige İnşaat Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-meclis-kiralik/daire/3995-27074","43","38.500","24-02-2026","Kiralık Daire","2 +
                          1","124 m²","11
                        Yaşında","1. Kat","Remax Özlenen'den, Simpli City'de Kiralık 2+1 Daire","İstanbul / Sancaktepe / Meclis Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Rekor","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-pendik-kurtkoy-kiralik/daire/162096-99","34","30.000","10-01-2026","Kiralık Daire","2 +
                          1","85 m²","11
                        Yaşında","2. Kat","Kıralık Daıre Metroya Yakın Ara Kat Daıre","İstanbul / Pendik / Kurtköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/alkanlar-emlak-insaat-162096","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alkanlar Emlak İnşaat","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-pendik-suluntepe-kiralik/daire/91631-153","37","20.000","02-01-2026","Kiralık Daire","1 +
                          1","70 m²","16
                        Yaşında","Bahçe Katı","Pendik Sülüntepede Müstakil Binada Bahçe Katı Kiralık 1+1 Daire","İstanbul / Pendik / Sülüntepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-ataturk-kiralik/daire/159632-155","51","160.000","06-03-2026","Kiralık Daire","4 +
                          1","232 m²","Sıfır Bina","9. Kat","Ataşehir Modern.. Sıfır 4+1 Kiralık Köşe Daire..","İstanbul / Ataşehir / Atatürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-orhan-gazi-kiralik/daire/75964-2873","35","18.000","18-12-2025","Kiralık Daire","2 +
                          1","110 m²","6
                        Yaşında","3. Kat","Bahçeşehir 2 Kısımda Kiralık 2+1 Daire","İstanbul / Esenyurt / Orhan Gazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/kale-yapi-ltd-sti-75964","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kale Yapı LTD ŞTI","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-sahil-kiralik/daire/144105-784","17","37.500","30-01-2026","Kiralık Daire","3 +
                          1","140 m²","4
                        Yaşında","2. Kat","Kılıç Marina'da 3+1 Kiralık 130 M2 Daire","İstanbul / Beylikdüzü / Sahil Mah.","https://www.hepsiemlak.com/emlak-ofisi/dagistan-gayrimenkul-144105","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Dağıstan Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-abdurrahmangazi-kiralik/daire/162131-65","18","41.000","10-02-2026","Kiralık Daire","3 +
                          1","105 m²","Sıfır Bina","5. Kat","Enc Den Sultanbeyli Merkezin Tam Ortasın Da Kiralık 3+1daire","İstanbul / Sultanbeyli / Abdurrahmangazi Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-mimar-sinan-kiralik/daire/160487-121","41","23.000","09-12-2025","Kiralık Daire","2 +
                          1","100 m²","6
                        Yaşında","3. Kat","Sultambeyli Mimarsinan  Da  Şite Seklinde  Kiralik Daire","İstanbul / Sultanbeyli / Mimar Sinan Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-zekeriyakoy-kiralik/villa/121508-220","22","115.000","07-03-2026","Kiralık Villa","5 +
                          1","260 m²","2
                        Yaşında","Bahçe Katı","Sam Zekeriyaköy 5+1 İkiz Villa","İstanbul / Sarıyer / Zekeriyaköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-fatih-sehremini-kiralik/daire/128957-420","12","30.000","25-01-2026","Kiralık Daire","1 +
                          1","90 m²","40
                        Yaşında","4. Kat","Çapa Kan Merkezinin Karşısı Geniş 1+1","İstanbul / Fatih / Şehremini Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-adalar-maden-kiralik/daire/54895-1155","15","35.000","04-01-2026","Kiralık Daire","1 +
                          1","50 m²","41
                        Yaşında","1. Kat","Planet’ten 1+1 Merkezde İskeleye Yakın Kiralık Daire","İstanbul / Adalar / Maden Mah.","https://www.hepsiemlak.com/emlak-ofisi/planet-world-gayrimenkul-54895","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Planet World Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-nisantepe-kiralik/daire/37996-5681","31","40.000","11-02-2026","Kiralık Daire","2 +
                          1","108 m²","6
                        Yaşında","8. Kat","Alemdağ Emlak Konutları Kiralık 2+1 108m2 Boş Kiralık Daire","İstanbul / Çekmeköy / Nişantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/citylife-gayrimenkul-37996","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cıtylife Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-cumhuriyet-kiralik/daire/120150-4112","29","40.000","25-02-2026","Kiralık Daire","3 +
                          1","120 m²","7
                        Yaşında","4. Kat","F-L Emlaktan Cumhuriyet Mah.Yeni Binada Geniş Ferah Dubleks","İstanbul / Üsküdar / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","F-l Emlak","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-merkez-kiralik/daire/88293-3108","32","56.000","24-02-2026","Kiralık Daire","3 +
                          2","150 m²","16
                        Yaşında","4. Kat","Konum Mükemmel Metroya 2 Dk Kiralık Dublex Daire","İstanbul / Kağıthane / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/yeni-hayat-emlak-88293/sema-beyaz-1745665","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yeni Hayat Emlak","Sema
          Beyaz","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/43996-28243","10","38.500","06-03-2026","Kiralık Daire","2 +
                          1","80 m²","4
                        Yaşında","1. Kat","Metroya 550m Caddeye 200m Arakat Daire","İstanbul / Kağıthane / Emniyet Evleri Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996/burak-bora-koyuyesil-3462183","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Koyuyeşil Gayrimenkul","Burak Bora
          Koyuyeşil","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/1358-4073","28","95.000","12-02-2026","Kiralık Daire","2 +
                          1","120 m²","31
                        Yaşında","1. Kat","Vailkonağı Cad.'nde Çok Şık Eşyalı/eşyasız Kiralık Daire","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/1-e-1-emlak-1358","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","1-e-1 Emlak","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kadimehmet-efendi-kiralik/daire/36320-1973","15","25.000","10-02-2026","Kiralık Daire","2 +
                          1","95 m²","31
                        Yaşında","Yüksek Giriş","Kondakcı Emlaktan Kadımehmette Kiralık Eşyalı 2+1 Daire","İstanbul / Beyoğlu / Kadımehmet Efendi Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-abdurrahmangazi-kiralik/daire/158476-21","","23.000","06-01-2026","Kiralık Daire","2 +
                          1","75 m²","11
                        Yaşında","1. Kat","Sancaktepe Abdurrahmangazi'de Metroya Yakın 2+1 Kiralık Daire","İstanbul / Sancaktepe / Abdurrahmangazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/dialog-turkiye-sembol-gayrimenkul-158476","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/7/4/8/5/1/a6c9b377-05cf-4a25-8f08-cd7889f77c16.jpg","Dialog Türkiye Sembol Gayrimenkul","","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-inonu-kiralik/daire/88546-4747","30","36.000","05-01-2026","Kiralık Daire","1 +
                          1","50 m²","5
                        Yaşında","Yüksek Giriş","Emlak Store'dan Mimar Elinden Ultra Lüks Eşyalı Kiralık Daire","İstanbul / Ataşehir / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/emlak-store-atasehir-88546","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/3/7/3/5/7/1/2105b13e-0e30-4a50-bd5f-e946b9ad7037.png","Emlak Store Ataşehir","Emlak Store
          Ataşehir","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-hurriyet-kiralik/daire/1668-14172","9","30.000","28-02-2026","Kiralık Daire","Stüdyo","65 m²","Sıfır Bina","3. Kat","Çağlayan'da Yeni Bina - Merkezi Konum - Kiralık Daire","İstanbul / Kağıthane / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/premar-park-1668","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Premar Park","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-selahaddin-eyyubi-kiralik/daire/45783-2681","23","19.000","29-01-2026","Kiralık Daire","2 +
                          1","85 m²","11
                        Yaşında","2. Kat","Yakamozdan Esenyurt'ta 2+1 85m² Asansörlü Kiralık Daire","İstanbul / Esenyurt / Selahaddin Eyyubi Mah.","https://www.hepsiemlak.com/emlak-ofisi/yakamoz-gayrimenkul-esenler-45783","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yakamoz Gayrimenkul Esenler","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/121012-785","9","520.000","06-03-2026","Kiralık Daire","3 +
                          1","353 m²","5
                        Yaşında","21 ve üzeri","Fdn'den Çiftçi Towers Kiralık 3.5+1 Bogaz Manzaralı Yüksek Kat","İstanbul / Beşiktaş / Nisbetiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/fdn-gayrimenkul-real-estate-121012","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Fdn Gayrimenkul Real Estate","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-tomtom-kiralik/daire/2137-28214","19","40.000","23-12-2025","Kiralık Daire","1 +
                          1","75 m²","6
                        Yaşında","Yüksek Giriş","Tophane Beyoğlu Tomtomda Ters Dublex Yeni 1+1 Boş Daire","İstanbul / Beyoğlu / Tomtom Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-yildiz-2137","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Yıldız","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-esenler-menderes-kiralik/daire/83415-1713","17","26.000","16-01-2026","Kiralık Daire","3 +
                          1","160 m²","35
                        Yaşında","4. Kat","İstanbul Esenler Menderes Mah Memura Polise Yabancıya Kiralık Daire","İstanbul / Esenler / Menderes Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-gulsuyu-kiralik/daire/0-45841934","2","7.500","07-03-2026","Kiralık Daire","3 +
                          1","150 m²","25
                        Yaşında","Ara Kat","Kiralık Oda (terasta Adalar Deniz Manzaralı)","İstanbul / Maltepe / Gülsuyu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-mehmet-akif-kiralik/daire/163263-104","22","22.500","06-02-2026","Kiralık Daire","2 +
                          1","110 m²","21
                        Yaşında","Giriş Katı","Recep Özdoğan'dan Çekmeköy M.Akif'te Üstündağ Sk. Kiralık Daire","İstanbul / Çekmeköy / Mehmet Akif Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263/ali-akman-4560965","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Hazine","Ali
          Akman","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/istanbul-sancaktepe-eyup-sultan-kiralik/daire/136181-1268","25","38.500","05-03-2026","Kiralık Daire","2 +
                          1","100 m²","6
                        Yaşında","3. Kat","Sancaktepe Eyüp Sultan Mh Damatris Life 2+1 Kiralık Daire","İstanbul / Sancaktepe / Eyüp Sultan Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-premium-sancaktepe-136181","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turyap Premıum Sancaktepe","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-huzur-kiralik/daire/72721-2006","18","45.000","12-02-2026","Kiralık Daire","Stüdyo","65 m²","6
                        Yaşında","12. Kat","Skyland İstanbul Kiralık 1+0 Stüdyo Daire Boş","İstanbul / Sarıyer / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/3-cadde-gayrimenkul-72721","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","3. Cadde Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/95585-4770","13","36.000","12-02-2026","Kiralık Daire","2 +
                          1","80 m²","3
                        Yaşında","1. Kat","Özdilek Avm'ne 8 Dk Yürüme Mesafesinde 2+1 Ful Sıfır Eşyalı","İstanbul / Kağıthane / Ortabayır Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-merkez-kiralik/daire/71222-402","10","38.000","03-01-2026","Kiralık Daire","2 +
                          1","95 m²","15
                        Yaşında","Ara Kat","Vadikent Sitesinde 2+1 95m2 6.Katta Kralık Daire","İstanbul / Kağıthane / Merkez Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
