area,room,living_room,age,floor,city,district,neighbourhood,price
90,2,1,11,-1,istanbul,esenler,tuna,11000
50,1,1,16,5,istanbul,sisli,ferikoy,27000
90,2,1,5,2,istanbul,sancaktepe,veysel karani,45000
85,2,1,11,4,istanbul,basaksehir,kayabasi,31000
90,2,1,0,1,istanbul,eyupsultan,gokturk merkez,69000
90,2,1,6,1,istanbul,esenyurt,guzelyurt,20000
90,2,1,31,3,istanbul,fatih,aksaray,27000
120,2,1,31,2,istanbul,bagcilar,100. yil,20000
80,2,1,16,2,istanbul,atasehir,inonu,44000
100,2,1,10,6,istanbul,maltepe,cevizli,50000
135,3,1,16,1,istanbul,maltepe,findikli,37000
70,2,1,0,6,istanbul,sisli,gulbahar,25000
140,3,1,16,2,istanbul,cekmekoy,kirazlidere,25000
90,2,1,0,3,istanbul,besiktas,turkali,55000
45,1,1,0,4,istanbul,atasehir,inonu,35500
90,2,1,20,0,istanbul,sisli,gulbahar,20000
125,3,1,40,0,istanbul,besiktas,kultur,57000
70,2,1,31,0,istanbul,fatih,iskenderpasa,24000
140,3,1,6,3,istanbul,kagithane,mehmet akif ersoy,35000
125,3,1,26,2,istanbul,kartal,cumhuriyet,35000
138,3,1,0,6,istanbul,umraniye,finanskent,87000
120,2,1,4,2,istanbul,esenyurt,barbaros hayrettin pasa,23000
130,2,1,25,0,istanbul,uskudar,kuleli,92500
45,1,1,6,1,istanbul,kagithane,harmantepe,25000
95,3,1,6,0,istanbul,sile,balibey,38000
120,1,1,30,1,istanbul,fatih,molla gurani,20000
75,1,1,35,0,istanbul,adalar,heybeliada,40000
120,2,1,16,5,istanbul,pendik,guzelyali,23000
85,2,1,0,1,istanbul,fatih,aksaray,40000
75,1,1,35,5,istanbul,beyoglu,kuloglu,50000
65,1,1,16,5,istanbul,kadikoy,suadiye,75000
90,2,1,8,2,istanbul,besiktas,cihannuma,50000
80,2,1,29,0,istanbul,kagithane,sultan selim,18100
124,2,1,11,1,istanbul,sancaktepe,meclis,38500
85,2,1,11,2,istanbul,pendik,kurtkoy,30000
70,1,1,16,0,istanbul,pendik,suluntepe,20000
110,2,1,6,3,istanbul,esenyurt,orhan gazi,18000
140,3,1,4,2,istanbul,beylikduzu,sahil,37500
105,3,1,0,5,istanbul,sultanbeyli,abdurrahmangazi,41000
100,2,1,6,3,istanbul,sultanbeyli,mimar sinan,23000
90,1,1,40,4,istanbul,fatih,sehremini,30000
50,1,1,41,1,istanbul,adalar,maden,35000
108,2,1,6,8,istanbul,cekmekoy,nisantepe,40000
120,3,1,7,4,istanbul,uskudar,cumhuriyet,40000
80,2,1,4,1,istanbul,kagithane,emniyet evleri,38500
120,2,1,31,1,istanbul,sisli,tesvikiye,95000
95,2,1,31,1,istanbul,beyoglu,kadimehmet efendi,25000
75,2,1,11,1,istanbul,sancaktepe,abdurrahmangazi,23000
50,1,1,5,1,istanbul,atasehir,inonu,36000
85,2,1,11,2,istanbul,esenyurt,selahaddin eyyubi,19000
75,1,1,6,1,istanbul,beyoglu,tomtom,40000
160,3,1,35,4,istanbul,esenler,menderes,26000
150,3,1,25,3,istanbul,maltepe,gulsuyu,7500
110,2,1,21,0,istanbul,cekmekoy,mehmet akif,22500
100,2,1,6,3,istanbul,sancaktepe,eyup sultan,38500
80,2,1,3,1,istanbul,kagithane,ortabayir,36000
95,2,1,15,3,istanbul,kagithane,merkez,38000
50,1,1,23,-1,istanbul,avcilar,cihangir,10000
90,2,1,30,2,istanbul,sisli,ferikoy,35000
70,1,1,15,7,istanbul,besiktas,gayrettepe,75000
70,2,1,11,5,istanbul,umraniye,tatlisu,37000
72,1,1,6,2,istanbul,pendik,yenisehir,28500
140,3,1,6,3,istanbul,esenyurt,yenikent,26000
115,3,1,16,0,istanbul,sancaktepe,akpinar,20000
90,2,1,6,3,istanbul,silivri,mimar sinan,20000
95,2,1,6,1,istanbul,sultanbeyli,battalgazi,25500
69,1,1,2,10,istanbul,kagithane,ortabayir,55000
70,2,1,16,3,istanbul,atasehir,ataturk,42000
75,1,1,21,-2,istanbul,kagithane,gultepe,20000
70,1,1,5,2,istanbul,beyoglu,gumussuyu,65000
65,1,1,25,3,istanbul,fatih,balat,35000
80,2,1,0,1,istanbul,besiktas,abbasaga,50000
115,3,1,31,1,istanbul,pendik,orta,27500
100,2,1,1,7,istanbul,umraniye,site,62000
43,1,1,0,3,istanbul,maltepe,cinar,40000
80,2,1,4,1,istanbul,kagithane,celiktepe,38500
50,1,1,11,2,istanbul,kagithane,seyrantepe,31500
65,1,1,6,3,istanbul,sisli,esentepe,42000
101,2,1,6,4,istanbul,cekmekoy,nisantepe,39750
85,2,1,20,0,istanbul,arnavutkoy,yavuz selim,13500
60,2,1,30,0,istanbul,kagithane,celiktepe,25000
70,1,1,26,1,istanbul,beyoglu,tomtom,36000
65,2,1,20,2,istanbul,kagithane,telsizler,20500
75,2,1,45,5,istanbul,beyoglu,cihangir,55000
90,2,1,11,1,istanbul,umraniye,yukari dudullu,22000
140,3,1,21,3,istanbul,sancaktepe,osmangazi,21000
160,3,1,26,4,istanbul,basaksehir,bahcesehir 2. kisim,54500
85,2,1,31,1,istanbul,beyoglu,kucuk piyale,25000
130,3,1,11,2,istanbul,kagithane,merkez,38000
85,2,1,6,7,istanbul,sisli,mecidiyekoy,35000
70,2,1,3,0,istanbul,kagithane,seyrantepe,35000
90,2,1,30,1,istanbul,uskudar,ferah,30000
135,3,1,0,7,istanbul,pendik,cinardere,45000
100,2,1,0,3,istanbul,pendik,yenisehir,37000
90,2,1,16,0,istanbul,sultanbeyli,abdurrahmangazi,19000
100,3,1,0,1,istanbul,sancaktepe,osmangazi,25000
147,3,1,35,1,istanbul,sisli,19 mayis,75000
45,1,1,1,7,istanbul,tuzla,aydinli,24000
90,2,1,35,0,istanbul,buyukcekmece,dizdariye,21000
120,2,1,5,2,istanbul,esenyurt,barbaros hayrettin pasa,20000
75,1,1,10,9,istanbul,tuzla,aydintepe,28000
144,3,1,16,4,istanbul,umraniye,madenler,73000
60,1,1,5,3,istanbul,beyoglu,gumussuyu,55000
45,1,1,10,0,istanbul,beyoglu,kamer hatun,27000
108,2,1,11,6,istanbul,cekmekoy,nisantepe,47000
35,1,1,16,2,istanbul,sisli,mecidiyekoy,25500
101,3,1,21,3,istanbul,uskudar,yavuzturk,37500
92,2,1,26,1,istanbul,kagithane,gultepe,23000
120,3,1,26,2,istanbul,umraniye,serifali,24000
110,3,1,11,4,istanbul,kagithane,merkez,41000
100,3,1,20,1,istanbul,maltepe,aydinevler,39950
120,3,1,20,1,istanbul,uskudar,cumhuriyet,38000
80,2,1,16,2,istanbul,pendik,yenisehir,24000
137,3,1,1,2,istanbul,beyoglu,ornektepe,92000
165,3,1,16,4,istanbul,beykoz,kavacik,49000
110,2,1,26,5,istanbul,sancaktepe,inonu,20000
135,4,1,6,10,istanbul,kucukcekmece,kanarya,55000
125,2,1,50,1,istanbul,beyoglu,cihangir,50000
90,2,1,2,1,istanbul,kagithane,merkez,51000
65,1,1,35,1,istanbul,fatih,dervis ali,35000
72,1,1,0,3,istanbul,esenyurt,ardicli,18000
85,2,1,31,4,istanbul,beyoglu,kadimehmet efendi,29000
82,1,1,0,4,istanbul,kucukcekmece,gultepe,55000
85,2,1,8,1,istanbul,maltepe,findikli,25700
100,3,1,31,1,istanbul,uskudar,guzeltepe,25000
100,2,1,20,3,istanbul,eyupsultan,karadolap,48000
90,2,1,16,0,istanbul,tuzla,sifa,15000
160,3,1,30,6,istanbul,beyoglu,purtelas hasan efendi,110000
135,3,1,21,1,istanbul,basaksehir,basak,49000
65,1,1,22,1,istanbul,sancaktepe,inonu,24000
100,2,1,31,4,istanbul,atasehir,inonu,25000
40,1,1,15,1,istanbul,beykoz,akbaba,26000
140,2,1,11,4,istanbul,esenyurt,saadetdere,24000
90,2,1,5,2,istanbul,basaksehir,guvercintepe,25000
75,2,1,30,1,istanbul,umraniye,namik kemal,35000
80,2,1,14,2,istanbul,sisli,mecidiyekoy,31000
150,3,1,6,2,istanbul,esenyurt,talatpasa,20000
150,3,1,6,1,istanbul,cekmekoy,mehmet akif,35000
90,2,1,2,1,istanbul,kagithane,hamidiye,51000
140,2,1,8,6,istanbul,kagithane,hamidiye,110000
65,2,1,0,0,istanbul,uskudar,bulgurlu,35000
65,1,1,35,2,istanbul,fatih,balat,35000
95,2,1,0,8,istanbul,kadikoy,feneryolu,72000
90,2,1,30,3,istanbul,kagithane,talatpasa,26000
67,1,1,6,4,istanbul,cekmekoy,kirazlidere,30000
200,3,1,1,2,istanbul,cekmekoy,gungoren,95000
69,1,1,11,5,istanbul,cekmekoy,nisantepe,35000
120,2,1,16,0,istanbul,tuzla,sifa,18000
60,1,1,31,1,istanbul,beyoglu,purtelas hasan efendi,36000
65,1,1,6,1,istanbul,kagithane,caglayan,36000
45,1,1,31,0,istanbul,fatih,iskenderpasa,26000
70,1,1,11,4,istanbul,basaksehir,bahcesehir 2. kisim,24000
120,2,1,10,0,istanbul,esenyurt,hurriyet,12000
100,2,1,31,1,istanbul,beyoglu,kulaksiz,20000
70,1,1,6,2,istanbul,sisli,mecidiyekoy,30000
115,2,1,31,1,istanbul,sisli,kaptan pasa,50000
52,2,1,0,0,istanbul,sile,ahmetli,34000
148,4,1,31,2,istanbul,sariyer,rumeli hisari,98000
120,2,1,26,6,istanbul,esenler,orucreis,14500
135,3,1,6,10,istanbul,umraniye,armaganevler,52000
120,3,1,31,3,istanbul,sisli,merkez,85000
60,1,1,0,1,istanbul,kagithane,talatpasa,20000
145,3,1,11,5,istanbul,basaksehir,bahcesehir 2. kisim,36000
125,3,1,12,1,istanbul,pendik,seyhli,35000
90,2,1,6,1,istanbul,kagithane,mehmet akif ersoy,26250
100,2,1,24,0,istanbul,tuzla,mimar sinan,18500
45,1,1,31,0,istanbul,fatih,iskenderpasa,26000
110,3,1,26,2,istanbul,umraniye,armaganevler,36000
170,3,1,30,4,istanbul,esenyurt,baglarcesme,22000
40,1,1,50,2,istanbul,besiktas,mecidiye,18000
120,3,1,28,3,istanbul,fatih,iskenderpasa,45000
90,2,1,31,1,istanbul,beyoglu,kucuk piyale,25000
109,2,1,11,2,istanbul,cekmekoy,nisantepe,45000
95,2,1,2,1,istanbul,kagithane,merkez,50000
55,1,1,0,-1,istanbul,kagithane,talatpasa,20000
130,3,1,26,8,istanbul,sisli,19 mayis,67000
105,2,1,31,5,istanbul,esenler,orucreis,28000
80,2,1,11,2,istanbul,sile,cavus,29000
87,1,1,5,11,istanbul,kucukcekmece,fatih,55000
128,2,1,6,3,istanbul,avcilar,tahtakale,35000
50,1,1,30,5,istanbul,uskudar,kucuk camlica,16000
125,3,1,12,1,istanbul,pendik,seyhli,40000
140,3,1,25,3,istanbul,bahcelievler,sirinevler,9000
80,2,1,20,5,istanbul,basaksehir,sahintepe,12000
200,3,1,15,-1,istanbul,buyukcekmece,mimar sinan merkez,7000
80,2,1,5,1,istanbul,sultangazi,75. yil,6000
150,4,1,35,4,istanbul,esenyurt,zafer,6000
80,2,1,31,1,istanbul,beyoglu,kadimehmet efendi,20000
35,1,1,0,1,istanbul,kagithane,gultepe,25000
90,2,1,6,1,istanbul,tuzla,sifa,21000
78,1,1,5,2,istanbul,bagcilar,baglar,38000
146,2,1,6,10,istanbul,sariyer,maslak,95000
120,2,1,26,6,istanbul,sisli,mesrutiyet,75000
110,1,1,30,0,istanbul,kagithane,talatpasa,32500
72,1,1,11,4,istanbul,basaksehir,bahcesehir 1. kisim,25000
95,2,1,26,3,istanbul,esenler,orucreis,20000
118,2,1,0,4,istanbul,kucukcekmece,gultepe,70000
75,1,1,6,1,istanbul,beyoglu,hacimimi,40000
84,1,1,20,0,istanbul,beyoglu,bulbul,25000
105,4,1,11,3,istanbul,buyukcekmece,turkoba,7100
55,1,1,8,6,istanbul,sisli,mecidiyekoy,25000
130,3,1,43,3,istanbul,kadikoy,bostanci,48500
125,3,1,21,4,istanbul,tuzla,mimar sinan,20000
140,3,1,30,2,istanbul,beykoz,kavacik,37000
50,1,1,4,1,istanbul,sisli,kustepe,25000
150,3,1,11,1,istanbul,atasehir,kayisdagi,40000
135,3,1,21,5,istanbul,esenler,orucreis,25000
65,1,1,25,0,istanbul,sariyer,cumhuriyet,12500
135,3,1,31,3,istanbul,umraniye,cemil meric,37500
85,3,1,12,2,istanbul,arnavutkoy,hadimkoy,10000
105,2,1,35,3,istanbul,eyupsultan,islambey,30000
82,2,1,0,5,istanbul,kartal,yakacik carsi,36000
90,2,1,25,1,istanbul,sisli,izzet pasa,10000
80,1,1,16,6,istanbul,sancaktepe,kemal turkler,20000
110,2,1,26,4,istanbul,tuzla,sifa,20000
90,2,1,21,1,istanbul,tuzla,mimar sinan,15000
50,1,1,50,3,istanbul,beyoglu,omer avni,60000
100,2,1,31,4,istanbul,atasehir,fetih,24000
200,3,1,10,4,istanbul,sariyer,maslak,105000
145,3,1,16,2,istanbul,esenler,orucreis,25000
121,2,1,16,7,istanbul,sisli,cumhuriyet,90000
100,3,1,30,5,istanbul,sariyer,huzur,55000
75,2,1,0,2,istanbul,umraniye,cemil meric,30000
60,2,1,40,3,istanbul,besiktas,sinanpasa,20000
110,1,1,45,1,istanbul,sisli,ergenekon,30000
20,1,1,35,2,istanbul,beyoglu,cukur,6000
60,1,1,6,1,istanbul,sisli,gulbahar,28000
70,2,1,21,1,istanbul,atasehir,kayisdagi,25000
85,2,1,0,4,istanbul,pendik,esenler,29500
80,1,1,5,5,istanbul,kagithane,talatpasa,40000
35,1,1,25,0,istanbul,beyoglu,haciahmet,15000
78,1,1,0,3,istanbul,cekmekoy,gungoren,43000
108,2,1,10,5,istanbul,maltepe,aydinevler,56000
110,2,1,31,0,istanbul,esenler,tuna,14000
65,1,1,13,6,istanbul,uskudar,cumhuriyet,27000
65,1,1,31,2,istanbul,fatih,aksaray,30000
110,2,1,20,0,istanbul,avcilar,mustafa kemal pasa,9000
145,4,1,0,6,istanbul,sultanbeyli,mimar sinan,35000
130,2,1,21,1,istanbul,esenler,orucreis,30000
65,1,1,30,1,istanbul,sisli,inonu,21000
115,3,1,26,7,istanbul,atasehir,kucukbakkalkoy,52500
75,2,1,4,1,istanbul,kagithane,celiktepe,25000
64,1,1,0,9,istanbul,eyupsultan,topcular,40000
70,1,1,40,2,istanbul,fatih,cerrahpasa,23000
80,2,1,0,2,istanbul,maltepe,aydinevler,30250
120,2,1,31,4,istanbul,esenler,tuna,25000
85,2,1,40,1,istanbul,adalar,kinaliada,35000
100,2,1,11,2,istanbul,umraniye,yukari dudullu,20000
120,3,1,0,1,istanbul,kadikoy,fenerbahce,105000
55,1,1,2,11,istanbul,kagithane,celiktepe,28000
75,2,1,4,1,istanbul,kagithane,harmantepe,25000
90,1,1,10,4,istanbul,maltepe,aydinevler,37500
80,2,1,30,0,istanbul,fatih,molla gurani,20000
145,3,1,6,9,istanbul,basaksehir,bahcesehir 2. kisim,45000
110,3,1,36,-2,istanbul,sisli,fulya,40000
75,2,1,16,2,istanbul,atasehir,kayisdagi,27000
85,2,1,21,0,istanbul,umraniye,esenkent,21500
60,1,1,8,0,istanbul,atasehir,ornek,23000
45,1,1,45,0,istanbul,beyoglu,katip mustafa celebi,30000
70,1,1,26,4,istanbul,fatih,iskenderpasa,12000
90,2,1,20,1,istanbul,atasehir,kayisdagi,8000
95,2,1,26,3,istanbul,kagithane,emniyet evleri,40000
30,1,1,35,-1,istanbul,esenler,fatih,5000
60,1,1,35,0,istanbul,sisli,duatepe,20000
110,2,1,26,5,istanbul,kadikoy,rasimpasa,45000
90,2,1,11,2,istanbul,kagithane,merkez,42000
55,1,1,0,-1,istanbul,kadikoy,fenerbahce,83000
85,2,1,0,1,istanbul,maltepe,aydinevler,32750
65,1,1,11,6,istanbul,umraniye,mehmet akif,23500
165,3,1,10,4,istanbul,sancaktepe,merve,25000
70,1,1,26,1,istanbul,esenler,turgut reis,16000
140,3,1,10,1,istanbul,esenyurt,osmangazi,13000
90,2,1,16,4,istanbul,buyukcekmece,ataturk,40000
70,2,1,15,0,istanbul,atasehir,ornek,35000
65,1,1,28,2,istanbul,sisli,19 mayis,30000
147,3,1,0,3,istanbul,basaksehir,sahintepe,32000
110,2,1,5,0,istanbul,esenyurt,saadetdere,7000
17,1,1,20,0,istanbul,uskudar,sultantepe,22000
90,2,1,10,1,istanbul,eyupsultan,silahtaraga,6000
95,2,1,35,4,istanbul,kadikoy,osmanaga,42000
100,2,1,2,10,istanbul,sariyer,huzur,62000
120,3,1,1,3,istanbul,uskudar,unalan,40000
80,2,1,40,2,istanbul,beyoglu,katip mustafa celebi,30000
70,1,1,45,1,istanbul,fatih,koca mustafapasa,15000
50,1,1,0,1,istanbul,cekmekoy,mimar sinan,27000
80,2,1,31,1,istanbul,besiktas,dikilitas,25000
130,2,1,40,0,istanbul,beyoglu,omer avni,65000
100,2,1,4,5,istanbul,uskudar,cumhuriyet,53000
100,2,1,4,5,istanbul,uskudar,cumhuriyet,53000
70,1,1,21,2,istanbul,kagithane,ortabayir,25000
140,3,1,11,2,istanbul,beykoz,soguksu,110000
60,1,1,31,1,istanbul,kagithane,celiktepe,21000
100,2,1,2,10,istanbul,kagithane,sultan selim,62000
85,2,1,0,5,istanbul,sultanbeyli,mimar sinan,28900
85,2,1,4,3,istanbul,silivri,mimar sinan,18500
45,1,1,45,2,istanbul,beyoglu,katip mustafa celebi,40000
80,2,1,0,3,istanbul,cekmekoy,mimar sinan,30500
95,1,1,10,5,istanbul,esenyurt,battalgazi,13000
60,1,1,8,1,istanbul,gaziosmanpasa,merkez,28000
165,3,1,31,4,istanbul,sisli,mesrutiyet,60000
80,2,1,5,1,istanbul,silivri,selimpasa,18000
100,3,1,45,3,istanbul,adalar,maden,60000
70,2,1,31,0,istanbul,sisli,tesvikiye,45000
85,1,1,7,3,istanbul,sariyer,maslak,67500
60,1,1,6,10,istanbul,atasehir,inonu,40000
90,2,1,6,2,istanbul,kagithane,merkez,41000
135,3,1,23,1,istanbul,atasehir,fetih,60000
65,1,1,16,2,istanbul,kagithane,sultan selim,23000
130,3,1,17,1,istanbul,atasehir,kucukbakkalkoy,70000
85,2,1,31,4,istanbul,besiktas,dikilitas,39500
54,1,1,6,1,istanbul,sisli,mecidiyekoy,25000
80,2,1,6,-1,istanbul,beyoglu,ornektepe,18000
90,2,1,31,1,istanbul,beyoglu,kadimehmet efendi,26500
100,2,1,5,2,istanbul,cekmekoy,hamidiye,38000
95,1,1,12,0,istanbul,beyoglu,cihangir,65000
85,2,1,3,1,istanbul,sariyer,huzur,51000
95,2,1,6,4,istanbul,esenyurt,mehtercesme,30000
145,3,1,12,2,istanbul,maltepe,aydinevler,55700
110,2,1,31,3,istanbul,gaziosmanpasa,barbaros hayrettinpasa,25000
65,1,1,2,2,istanbul,besiktas,gayrettepe,57000
45,1,1,50,0,istanbul,fatih,ayvansaray,12000
77,1,1,0,3,istanbul,cekmekoy,gungoren,43000
90,2,1,6,2,istanbul,tuzla,aydinli,27000
90,2,1,5,6,istanbul,sisli,mecidiyekoy,45000
100,2,1,2,10,istanbul,kagithane,emniyet evleri,62000
105,3,1,14,5,istanbul,maltepe,aydinevler,28750
90,2,1,11,3,istanbul,beyoglu,piri pasa,28000
75,2,1,6,1,istanbul,kagithane,hurriyet,30500
70,1,1,3,1,istanbul,cekmekoy,gungoren,35000
60,1,1,30,4,istanbul,uskudar,kucuk camlica,30000
80,2,1,31,-1,istanbul,beyoglu,kucuk piyale,20000
100,2,1,0,2,istanbul,sile,ahmetli,40000
70,2,1,6,0,istanbul,kagithane,telsizler,30000
145,3,1,6,1,istanbul,sancaktepe,sarigazi,29000
150,4,1,16,7,istanbul,sancaktepe,safa,33000
115,2,1,0,4,istanbul,kartal,esentepe,61000
55,1,1,11,2,istanbul,kagithane,seyrantepe,33500
106,2,1,0,2,istanbul,sile,ahmetli,40000
130,3,1,24,1,istanbul,umraniye,ataturk,40000
100,2,1,4,8,istanbul,besiktas,konaklar,60000
55,1,1,11,6,istanbul,sisli,mecidiyekoy,20000
130,3,1,5,4,istanbul,cekmekoy,gungoren,75000
80,2,1,0,4,istanbul,cekmekoy,mimar sinan,35000
160,3,1,26,4,istanbul,basaksehir,bahcesehir 2. kisim,57000
187,3,1,10,4,istanbul,sariyer,maslak,105000
144,3,1,16,4,istanbul,umraniye,madenler,73000
60,1,1,31,1,istanbul,beyoglu,kulaksiz,15500
110,2,1,3,9,istanbul,sisli,merkez,90000
65,1,1,8,1,istanbul,kagithane,sirintepe,26000
90,2,1,31,0,istanbul,esenler,fatih,15000
120,2,1,5,0,istanbul,cekmekoy,gungoren,71000
60,1,1,10,7,istanbul,sisli,inonu,55000
95,2,1,2,3,istanbul,kagithane,gultepe,40000
55,1,1,6,4,istanbul,kagithane,caglayan,35500
95,2,1,3,9,istanbul,besiktas,konaklar,60000
90,2,1,11,0,istanbul,umraniye,huzur,20000
70,1,1,16,4,istanbul,sisli,kustepe,25000
135,3,1,6,0,istanbul,sile,mesrutiyet,62000
65,1,1,1,1,istanbul,sisli,mecidiyekoy,40000
145,2,1,10,9,istanbul,sariyer,maslak,87000
65,1,1,21,-1,istanbul,kagithane,harmantepe,14500
100,2,1,6,0,istanbul,bagcilar,fevzi cakmak,18000
85,2,1,6,2,istanbul,uskudar,kisikli,35000
65,1,1,8,1,istanbul,kagithane,seyrantepe,26000
146,2,1,10,10,istanbul,sariyer,maslak,87000
65,2,1,6,3,istanbul,sisli,gulbahar,35000
135,3,1,1,0,istanbul,sile,kizilca,78000
140,3,1,6,3,istanbul,uskudar,cumhuriyet,56000
186,3,1,7,3,istanbul,sariyer,maslak,100000
90,2,1,51,2,istanbul,besiktas,mecidiye,39000
85,2,1,6,1,istanbul,uskudar,ferah,35000
85,2,1,13,1,istanbul,atasehir,ornek,40000
60,1,1,3,1,istanbul,sisli,mecidiyekoy,29000
70,1,1,28,1,istanbul,beyoglu,tomtom,34000
90,3,1,35,4,istanbul,sisli,bozkurt,42500
100,2,1,31,2,istanbul,fatih,kucuk ayasofya,45000
90,2,1,3,1,istanbul,kagithane,hamidiye,50000
146,2,1,8,3,istanbul,sariyer,maslak,85000
98,2,1,4,8,istanbul,kagithane,emniyet evleri,60000
75,1,1,21,1,istanbul,uskudar,mimar sinan,33000
65,2,1,1,1,istanbul,kagithane,caglayan,33000
75,1,1,25,6,istanbul,uskudar,ferah,40000
80,2,1,0,2,istanbul,bahcelievler,fevzi cakmak,45000
62,1,1,5,10,istanbul,umraniye,esensehir,41000
78,2,1,5,3,istanbul,kagithane,celiktepe,38000
85,2,1,31,-2,istanbul,kagithane,gursel,17000
105,1,1,5,7,istanbul,bahcelievler,yenibosna merkez,45000
65,2,1,17,0,istanbul,uskudar,cumhuriyet,34000
170,4,1,12,1,istanbul,beykoz,soguksu,100000
155,2,1,10,10,istanbul,sariyer,maslak,90000
85,2,1,12,3,istanbul,kagithane,merkez,28000
65,2,1,6,-2,istanbul,kagithane,harmantepe,28000
117,3,1,0,4,istanbul,uskudar,bulgurlu,70000
145,2,1,12,3,istanbul,beykoz,soguksu,110000
68,1,1,8,-2,istanbul,kagithane,celiktepe,25000
125,2,1,10,11,istanbul,sariyer,maslak,85000
165,4,1,25,1,istanbul,uskudar,kupluce,41000
65,2,1,15,1,istanbul,kagithane,caglayan,35000
62,1,1,8,4,istanbul,kagithane,celiktepe,24000
85,1,1,20,5,istanbul,uskudar,cumhuriyet,34000
75,2,1,5,3,istanbul,kagithane,gultepe,42000
80,2,1,0,2,istanbul,kagithane,sultan selim,38000
115,3,1,31,7,istanbul,pendik,yeni,38000
65,1,1,1,0,istanbul,kagithane,telsizler,23000
90,1,1,12,3,istanbul,kagithane,merkez,28000
140,2,1,2,1,istanbul,kagithane,hamidiye,110000
160,3,1,3,4,istanbul,kagithane,sultan selim,60000
90,2,1,6,6,istanbul,kagithane,merkez,40000
65,2,1,6,-1,istanbul,kagithane,telsizler,32000
169,2,1,10,9,istanbul,sariyer,maslak,85000
160,3,1,2,3,istanbul,kagithane,sultan selim,60000
169,2,1,10,7,istanbul,sariyer,maslak,85000
70,1,1,6,1,istanbul,sisli,kustepe,35000
80,2,1,11,1,istanbul,kagithane,telsizler,35000
65,1,1,30,4,istanbul,kagithane,harmantepe,19000
87,2,1,10,2,istanbul,kagithane,yesilce,45000
60,1,1,11,0,istanbul,kagithane,harmantepe,25000
85,2,1,13,0,istanbul,atasehir,esatpasa,35000
85,2,1,32,3,istanbul,kagithane,seyrantepe,32000
87,2,1,6,3,istanbul,kagithane,gursel,32000
55,1,1,6,3,istanbul,kagithane,caglayan,27000
55,1,1,11,6,istanbul,kagithane,gultepe,23000
60,1,1,1,0,istanbul,kagithane,telsizler,20000
95,2,1,2,9,istanbul,kagithane,merkez,60000
85,2,1,3,2,istanbul,kagithane,seyrantepe,50000
105,1,1,6,7,istanbul,bahcelievler,yenibosna merkez,45000
65,2,1,6,2,istanbul,kagithane,harmantepe,30000
100,2,1,3,1,istanbul,kagithane,hamidiye,52000
55,1,1,6,1,istanbul,sisli,mecidiyekoy,25000
81,1,1,10,3,istanbul,sariyer,maslak,60000
65,1,1,8,1,istanbul,kagithane,seyrantepe,26000
75,2,1,11,-2,istanbul,kagithane,harmantepe,28000
81,1,1,7,3,istanbul,sariyer,maslak,58000
90,2,1,17,0,istanbul,uskudar,bulgurlu,36000
55,1,1,2,10,istanbul,sisli,esentepe,45000
70,2,1,15,1,istanbul,sisli,mecidiyekoy,30000
76,3,1,6,1,istanbul,kagithane,caglayan,30000
75,2,1,5,6,istanbul,sisli,mecidiyekoy,35000
65,1,1,6,-1,istanbul,sisli,gulbahar,24000
70,2,1,6,5,istanbul,sisli,kustepe,37000
75,2,1,0,4,istanbul,esenyurt,saadetdere,25000
65,1,1,30,4,istanbul,kagithane,harmantepe,18500
85,2,1,16,2,istanbul,kagithane,hurriyet,33000
70,1,1,32,0,istanbul,kagithane,celiktepe,22000
60,1,1,11,1,istanbul,sisli,mecidiyekoy,40000
100,1,1,6,4,istanbul,kagithane,gursel,40000
55,1,1,6,0,istanbul,kagithane,caglayan,28000
80,1,1,2,3,istanbul,kagithane,hamidiye,50000
45,1,1,6,-1,istanbul,sisli,kustepe,24000
169,2,1,10,3,istanbul,sariyer,maslak,82000
98,1,1,4,3,istanbul,sariyer,huzur,63000
55,1,1,0,2,istanbul,kagithane,yahya kemal,32500
65,2,1,6,-2,istanbul,kagithane,harmantepe,28000
55,2,1,6,-1,istanbul,sisli,kustepe,25000
80,2,1,15,1,istanbul,kagithane,telsizler,35000
170,2,1,10,0,istanbul,kagithane,gultepe,30000
60,1,1,10,5,istanbul,sisli,kustepe,27000
117,3,1,14,3,istanbul,sariyer,maslak,78000
60,1,1,6,1,istanbul,kagithane,telsizler,24000
65,2,1,6,2,istanbul,sisli,gulbahar,30000
175,3,1,3,3,istanbul,sariyer,huzur,94000
60,1,1,11,5,istanbul,sisli,kustepe,27000
81,1,1,15,3,istanbul,sariyer,maslak,65000
85,2,1,11,-1,istanbul,sisli,kustepe,28000
94,1,1,8,3,istanbul,sariyer,maslak,62000
58,2,1,6,1,istanbul,kagithane,ortabayir,35000
80,2,1,6,3,istanbul,kagithane,harmantepe,30000
60,1,1,6,4,istanbul,kagithane,telsizler,29000
90,2,1,6,1,istanbul,sisli,kustepe,25000
50,1,1,10,-2,istanbul,sisli,kustepe,23000
55,1,1,6,2,istanbul,sisli,mecidiyekoy,30000
55,1,1,1,2,istanbul,kagithane,sirintepe,30000
169,2,1,8,9,istanbul,sariyer,maslak,85000
70,2,1,6,1,istanbul,kagithane,sirintepe,33000
169,2,1,8,10,istanbul,sariyer,maslak,84999
70,1,1,6,2,istanbul,sisli,mecidiyekoy,28000
